dataset,snr_db,seed,packet_index,block_index,block_symbol_offset,sf,cr,ldro,block_len,hypothesis,trial,hard_errors,raw_coherence,gt_slope_coherence,best_linear_coherence,best_slope_rad_per_symbol,gt_slope_rad_per_symbol,mean_selected_rank,max_selected_rank,selected_bins
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,34,0,0.09869077164892752,0.005349321337877091,0.3689434800159164,-3.052643483998283,-0.46851674672769406,458.8,933,115|246|131|309|804
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,35,0,0.20285902994281663,0.4095328981004102,0.5477448981652928,1.1218330613136116,-0.46851674672769406,473.0,1006,383|950|802|482|218
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,36,0,0.061223976724060325,0.06450620748834489,0.5612460105147209,1.3948149955772111,-0.46851674672769406,531.0,811,173|315|331|354|208
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,37,0,0.03451162903724013,0.0230353276323126,0.5612179778943116,2.9836311972462495,-0.46851674672769406,480.6,969,312|648|901|982|184
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,38,0,0.2315890484660464,0.532874004586771,0.5720658917283588,-0.6586839368888535,-0.46851674672769406,606.0,853,928|55|973|8|49
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,39,0,0.08815436429231281,0.1902273851759283,0.8029248835227991,1.5466420264316847,-0.46851674672769406,478.0,856,859|504|87|463|122
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,40,0,0.12613941203893891,0.21536114661841887,0.4089033556727215,2.397793563040098,-0.46851674672769406,365.2,720,917|631|962|316|27
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,41,0,0.08018877635400273,0.24071447705441143,0.3573367192184156,-1.0175478279994277,-0.46851674672769406,512.4,1002,576|1001|488|459|195
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,42,0,0.1896661872674753,0.0498489456548557,0.5331137485247043,1.0052789770212884,-0.46851674672769406,385.0,969,312|581|165|748|761
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,43,0,0.152632792162871,0.15047725762769787,0.4772068224231323,1.7536788866877853,-0.46851674672769406,342.4,550,10|937|704|28|344
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,44,0,0.08135297041881066,0.02426919585911138,0.669210226913948,-2.9652279207790406,-0.46851674672769406,685.8,1004,81|856|779|775|210
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,45,0,0.04892571516182033,0.27890316708352564,0.6166933581246149,2.2382985003242872,-0.46851674672769406,401.2,843,681|729|1021|722|26
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,46,0,0.04415750416414252,0.08837411409554681,0.6804141124362999,0.963871604970068,-0.46851674672769406,502.2,968,171|824|355|572|599
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,47,0,0.11848303213938652,0.03484965724389885,0.4275168900512893,1.8671657582355738,-0.46851674672769406,498.0,978,544|929|590|1007|207
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,48,0,0.2876971543916849,0.05607641079004668,0.5599500774660199,0.5099241187789145,-0.46851674672769406,536.8,1010,241|662|542|340|884
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,49,0,0.16804853388516505,0.08501673606075251,0.6171362876225914,-2.4606714243030625,-0.46851674672769406,511.0,900,266|389|258|842|956
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,50,0,0.2110228463258106,0.07874888975165391,0.6181285372333581,-1.7920190459944707,-0.46851674672769406,422.2,967,790|438|815|947|875
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,51,0,0.18025569881817824,0.46190875519796365,0.5546042605400363,2.3870583184342262,-0.46851674672769406,597.6,984,686|269|264|61|725
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,52,0,0.10027002989052068,0.09130508376763523,0.32137307238661006,-1.4898985906577906,-0.46851674672769406,615.6,970,392|804|596|94|199
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,53,0,0.38378204722826614,0.14799848604986984,0.46406943702247366,0.3795675771361844,-0.46851674672769406,687.8,999,101|316|463|267|472
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,54,0,0.18476603118135557,0.003610508865272127,0.5674607825444218,0.5881380437645527,-0.46851674672769406,465.6,954,414|134|731|1022|706
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,55,0,0.369808530332166,0.1250137122883481,0.4471124488450419,1.8855690347027831,-0.46851674672769406,570.4,943,232|324|52|245|944
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,56,0,0.25302965462355453,0.061295088328458654,0.6143001647561096,0.6326126285603073,-0.46851674672769406,666.8,858,868|83|879|706|633
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,57,0,0.06277169004415267,0.03166065472392311,0.806108638992041,1.5972510367165098,-0.46851674672769406,424.4,914,900|920|103|132|750
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,58,0,0.19860475557470644,0.07199336620163961,0.5665308462484929,-1.7720821631549943,-0.46851674672769406,671.2,836,1017|594|169|106|661
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,59,0,0.031072605993595754,0.043107108812150394,0.3806410912933192,1.9637829596884213,-0.46851674672769406,411.6,641,578|538|460|546|635
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,60,0,0.2354346391311557,0.3797750829656025,0.5889267167580758,1.5895830048551725,-0.46851674672769406,368.2,688,443|879|104|372|343
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,61,0,0.2564593967043538,0.12831969004186713,0.644746745346028,-1.8594977263742367,-0.46851674672769406,480.2,748,753|289|199|767|187
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,62,0,0.18120121089038274,0.2232240768807985,0.558938380366179,-1.423953516650292,-0.46851674672769406,534.6,707,364|181|258|571|931
0_0_0_10_14_32,-18.0,52,2,2,10,10,1,0,5,random_valid,63,0,0.050361127513706555,0.2692415832821334,0.5049093739236629,2.3778566802006225,-0.46851674672769406,311.2,634,987|427|819|797|203
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,gt,0,0,0.6988956284291253,0.9676407982204026,0.9676407982204034,-0.39490364085885865,-0.39490364085885865,1.0,1,267|917|656|889|510
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,hard,0,0,0.6988956284291253,0.9676407982204026,0.9676407982204034,-0.39490364085885865,-0.39490364085885865,1.0,1,267|917|656|889|510
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,0,0,0.0660732601422969,0.01873200149819265,0.43776895689515805,-2.992832835479854,-0.39490364085885865,330.2,567,660|184|456|820|297
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,1,0,0.41686035102361957,0.21434643485321186,0.4863255785963504,0.289084801172407,-0.39490364085885865,278.6,434,700|117|301|427|956
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,2,0,0.179870502006981,0.11857689445898659,0.5296276133196208,-3.0173705374361326,-0.39490364085885865,522.0,841,251|661|752|441|838
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,3,0,0.12511851128360196,0.04086058159428859,0.5819422491281856,2.5373517429164334,-0.39490364085885865,451.6,895,759|898|549|176|511
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,4,0,0.2036518476010907,0.3514550168643403,0.5698103122110371,-2.494410764492945,-0.39490364085885865,340.2,661,706|73|786|99|337
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,5,0,0.5330139221821119,0.4865023233660125,0.5330252905197456,-0.00536762230293597,-0.39490364085885865,341.0,832,876|152|524|552|843
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,6,0,0.0682560282924433,0.10946321971376283,0.6184937489222992,-1.1816437098320407,-0.39490364085885865,595.2,816,636|862|108|797|552
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,7,0,0.09279554956615853,0.247595911184768,0.7629194833891765,2.816468102669102,-0.39490364085885865,421.6,880,723|592|792|491|213
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,8,0,0.13074919323746245,0.09484722902037362,0.4427595000140656,-1.9484468959657466,-0.39490364085885865,501.2,852,928|92|695|372|986
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,9,0,0.21880079908567263,0.5167039288325088,0.598323832017229,-0.6525495113997839,-0.39490364085885865,407.6,986,251|503|413|373|365
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,10,0,0.03272662289055605,0.03409430849628179,0.6368506180481218,-2.8072664644354974,-0.39490364085885865,364.4,931,604|345|267|526|587
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,11,0,0.1157519881907269,0.11382827384368921,0.5801822529050613,-2.049664916535396,-0.39490364085885865,354.4,527,998|490|173|274|736
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,12,0,0.06486469040869253,0.13548387063326042,0.5044000662729493,1.3518740171537234,-0.39490364085885865,610.2,855,303|950|469|769|786
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,13,0,0.38467819714505863,0.41861645060485286,0.5221138436238892,1.5497092391762202,-0.39490364085885865,277.2,535,885|842|371|709|672
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,14,0,0.0604746246347972,0.0165100483108162,0.5401604588105962,-1.6079862813223813,-0.39490364085885865,527.0,844,668|611|650|633|5
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,15,0,0.041623892064744476,0.21437065893279025,0.4882048132189607,2.3778566802006225,-0.39490364085885865,448.0,1014,720|218|0|473|220
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,16,0,0.040851208407046605,0.042056390171532405,0.5213540132011544,-2.4652722434198644,-0.39490364085885865,807.2,1007,765|44|20|192|370
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,17,0,0.3280632395398366,0.24864728238153613,0.44816144102433214,-2.959093495289971,-0.39490364085885865,296.8,697,609|613|259|723|701
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,18,0,0.7679063258529185,0.6818895628757203,0.7915181051674726,-0.12345531296752643,-0.39490364085885865,219.6,470,885|440|944|672|166
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,19,0,0.09261627274340938,0.07629721134033435,0.5586372274976851,1.6294567705341247,-0.39490364085885865,925.2,1012,350|1001|319|115|354
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,20,0,0.10216849282097289,0.10815960367610145,0.4263918607953284,2.4668058497921317,-0.39490364085885865,507.2,875,619|600|645|39|418
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,21,0,0.21001488635092525,0.4218726318850107,0.6992507948846951,-1.1617068269925643,-0.39490364085885865,525.0,1012,961|444|325|847|1022
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,22,0,0.03404485926435516,0.0438280445955896,0.5543117388050476,2.425398477740912,-0.39490364085885865,372.4,549,294|793|73|739|110
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,23,0,0.14927127413915342,0.04312486385177533,0.6616368189209317,-1.8088887160894123,-0.39490364085885865,439.8,799,678|240|264|561|18
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,24,0,0.3909715908214903,0.39035326975038126,0.5701669482204147,1.7184059401256349,-0.39490364085885865,286.0,454,154|59|313|425|1004
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,25,0,0.5495062524738938,0.44870365797372275,0.5581596419533142,-0.08664876003310873,-0.39490364085885865,248.6,357,1006|958|577|944|882
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,26,0,0.07204851599894074,0.13945227052023654,0.44102605930356376,-3.0649123349764227,-0.39490364085885865,760.8,937,922|499|941|606|323
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,27,0,0.03529293785351928,0.028435136098515924,0.6066782938732929,1.3365379534310495,-0.39490364085885865,499.8,755,30|866|590|499|392
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,28,0,0.053986971124361856,0.17573046123454736,0.4898750827096044,1.4116846656721522,-0.39490364085885865,710.8,831,288|1013|882|618|392
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,29,0,0.02206860962683744,0.14381708596973267,0.6607239504428983,-1.3733445063654672,-0.39490364085885865,485.8,946,868|454|416|833|970
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,30,0,0.1056455568305465,0.03072947233260206,0.7528576768965615,0.7706372020643744,-0.39490364085885865,371.2,692,357|723|60|674|275
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,31,0,0.24866806950210357,0.1892729796591865,0.44675796317205346,-2.771993517873347,-0.39490364085885865,302.6,571,207|911|260|520|447
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,32,0,0.07377070104081497,0.002302512050431668,0.4349465945505358,-2.7781279433624166,-0.39490364085885865,687.8,889,301|243|822|492|53
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,33,0,0.532360519472592,0.4840463578410121,0.5354818062607567,-0.0743799090549695,-0.39490364085885865,709.6,1021,694|749|637|402|863
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,34,0,0.2401975402966362,0.17317434873483992,0.47807328451337955,2.695313199259976,-0.39490364085885865,666.8,872,395|327|299|373|833
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,35,0,0.1626432445756688,0.08889301358695514,0.5649184887729805,-3.06644594134869,-0.39490364085885865,171.6,389,34|700|322|586|351
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,36,0,0.20209517967953075,0.09794562193584025,0.5693656084115571,-2.3425837336384716,-0.39490364085885865,524.6,949,157|76|823|837|624
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,37,0,0.05313263562170007,0.05124899215736922,0.7867127333738361,2.429999296857714,-0.39490364085885865,448.4,684,613|289|134|628|539
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,38,0,0.06648594542585277,0.016907165585886737,0.573504773513691,2.7244517203330574,-0.39490364085885865,476.8,650,963|847|839|435|547
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,39,0,0.022298261631955616,0.1074899918864665,0.7211479284433151,-2.249033744930159,-0.39490364085885865,380.4,765,907|374|512|515|745
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,40,0,0.22673800062659397,0.45925474175578584,0.49885992656295136,-0.5927388628813546,-0.39490364085885865,592.6,887,155|207|313|394|742
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,41,0,0.006184652412555447,0.07926317944669117,0.4528004077527767,1.108030603963205,-0.39490364085885865,608.4,952,325|327|999|777|703
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,42,0,0.3474013239313871,0.3039472307782032,0.4003438572246414,1.7766829822717964,-0.39490364085885865,552.6,626,369|217|374|709|820
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,43,0,0.1269881959202997,0.18081154487231527,0.507036918731931,1.0972953593573331,-0.39490364085885865,573.0,913,634|583|536|719|243
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,44,0,0.03861071173773102,0.07450523487306672,0.5403463309521727,-1.3043322196134337,-0.39490364085885865,347.8,658,261|244|408|156|218
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,45,0,0.059016654448485195,0.07389610352601529,0.764582950188997,1.4638272823292446,-0.39490364085885865,134.8,377,608|350|420|1000|875
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,46,0,0.1650356837826929,0.0777174649197972,0.5169212607142009,-1.525171537219941,-0.39490364085885865,555.4,754,882|41|146|630|852
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,47,0,0.18723104310954244,0.31113257384354864,0.4308070447469735,0.942401115758325,-0.39490364085885865,391.8,791,246|315|751|226|669
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,48,0,0.15797334244579442,0.31278346448255545,0.45463021529455044,3.135458228100724,-0.39490364085885865,627.2,853,954|54|487|617|1009
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,49,0,0.08082238285230144,0.20194177737272953,0.8022295485283597,-2.2459665321856246,-0.39490364085885865,537.8,857,610|18|983|140|492
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,50,0,0.053719011525850555,0.0037393605175330183,0.684670904950883,2.4392009350913186,-0.39490364085885865,642.0,932,769|483|606|959|444
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,51,0,0.7496463807183245,0.7216620342137001,0.7799852934105121,-0.16179547227421187,-0.39490364085885865,375.6,810,594|838|246|17|776
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,52,0,0.11906374704849268,0.14547432638623212,0.8410495470691813,1.8119559288339468,-0.39490364085885865,771.2,979,630|267|812|831|301
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,53,0,0.43195866865198074,0.12181895440885966,0.6025006176865902,0.3918364281143236,-0.39490364085885865,557.4,703,568|773|312|532|264
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,54,0,0.059842681416972306,0.026543167720249727,0.5805245349919873,-1.4684281014460467,-0.39490364085885865,236.4,610,641|843|127|34|178
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,55,0,0.06580419792243326,0.18622557355210975,0.5513005846287531,1.9607157469438858,-0.39490364085885865,547.4,811,47|178|6|200|266
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,56,0,0.3220960398019884,0.2265784910992777,0.552243720000747,1.7000026636584264,-0.39490364085885865,747.0,828,778|884|551|82|384
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,57,0,0.23604686206969294,0.5359556242289767,0.6782092432348411,-0.7460995001080959,-0.39490364085885865,524.4,905,11|389|873|695|719
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,58,0,0.2811123628868481,0.11714576181222387,0.5958506865869805,1.724540365614705,-0.39490364085885865,546.8,993,660|426|935|381|437
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,59,0,0.5969579768150908,0.4210046366161351,0.5976940454762861,0.02530450514241256,-0.39490364085885865,489.2,895,759|698|885|157|620
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,60,0,0.6684398556042256,0.49934028017450194,0.669157025231989,-0.02223729239787753,-0.39490364085885865,474.8,967,431|828|249|779|954
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,61,0,0.24125382170467682,0.19677126694175168,0.6994786320445472,1.8318928116734234,-0.39490364085885865,552.2,937,352|806|280|843|146
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,62,0,0.11188066839974367,0.09470375021762757,0.40493910694540164,1.703069876402961,-0.39490364085885865,703.6,989,930|572|878|422|1013
0_0_0_10_14_32,-18.0,52,2,3,15,10,1,0,5,random_valid,63,0,0.05229255694217143,0.3231942287538234,0.4969656203650341,-0.7859732657870486,-0.39490364085885865,677.6,952,387|286|713|887|846
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,gt,0,0,0.6536898243967519,0.9726310467636602,0.9726310467636602,-0.4439790447714156,-0.4439790447714156,1.0,1,860|553|629|759|874
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,hard,0,0,0.6536898243967519,0.9726310467636602,0.9726310467636602,-0.4439790447714156,-0.4439790447714156,1.0,1,860|553|629|759|874
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,0,0,0.01733084704860984,0.07765578602289641,0.6208984626553908,2.4836755198870737,-0.4439790447714156,202.0,403,1002|321|666|582|494
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,1,0,0.0691727538050558,0.08725802293358532,0.4730962269220754,-1.3917477828326763,-0.4439790447714156,496.2,878,530|1022|451|235|805
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,2,0,0.11071391402102632,0.010298709358168517,0.41195946261933086,-1.342672378920119,-0.4439790447714156,250.2,332,582|882|773|549|999
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,3,0,0.22768126854261803,0.08335652512798566,0.46966561361676396,0.5682011609250761,-0.4439790447714156,235.6,381,82|26|204|200|809
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,4,0,0.11045340467968777,0.12233648262828314,0.477909926451621,-1.8917034601918525,-0.4439790447714156,486.8,807,258|574|829|615|213
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,5,0,0.22078578888370554,0.10267193167640526,0.4451612029508416,-1.9729845979220253,-0.4439790447714156,382.2,758,233|885|374|742|177
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,6,0,0.4505076015792001,0.1291795139268301,0.5786901846620089,0.33662659871269707,-0.4439790447714156,520.4,640,442|175|734|992|554
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,7,0,0.3704464031261599,0.22709392219890678,0.42398990424465,-2.653905827208756,-0.4439790447714156,497.0,770,81|732|835|251|244
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,8,0,0.10444902957831895,0.1262631997354052,0.7265639400308436,1.6708641425853452,-0.4439790447714156,498.2,742,785|809|117|893|521
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,9,0,0.15710719663104536,0.05992781479385896,0.5184851920755622,1.873300183724644,-0.4439790447714156,462.8,756,588|682|391|978|520
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,10,0,0.13407277365659767,0.17692207465995702,0.5130090285965161,-2.0082575444841755,-0.4439790447714156,711.6,1019,502|121|283|199|182
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,11,0,0.009133443858028103,0.09358374272910368,0.8341211993500945,-2.4054615949014355,-0.4439790447714156,393.4,784,627|752|221|662|633
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,12,0,0.39565835215404305,0.5578110652445024,0.5736092003895611,-0.34736184331856856,-0.4439790447714156,402.0,929,859|981|306|587|90
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,13,0,0.1624146494123501,0.1895800582521352,0.3175654575628189,1.0436191363279734,-0.4439790447714156,567.6,985,557|957|853|558|874
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,14,0,0.1377757372349665,0.3232738825120292,0.45433212255198185,-1.0052789770212884,-0.4439790447714156,640.2,938,28|520|987|674|744
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,15,0,0.5023817176230326,0.35799989816878036,0.5032545422002871,-0.02990532425921444,-0.4439790447714156,264.8,745,217|712|26|857|513
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,16,0,0.022036278826631405,0.005252089391114431,0.6333426841015892,-2.1570173625941145,-0.4439790447714156,669.6,956,886|899|192|836|586
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,17,0,0.33245111104035163,0.46010655881132934,0.46055934481167177,-0.4194413428151371,-0.4439790447714156,587.0,910,842|623|764|702|794
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,18,0,0.20388684222003167,0.2522219141457744,0.35741797625724653,0.9101953819407091,-0.4439790447714156,467.2,926,100|310|50|426|249
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,19,0,0.34884707005762355,0.09007472685527589,0.7250676894285797,0.5467306717133322,-0.4439790447714156,851.6,991,659|224|326|957|195
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,20,0,0.1827963080822648,0.3578402531228735,0.43187247178812405,-0.7721708084366417,-0.4439790447714156,652.6,887,205|801|771|481|345
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,21,0,0.12925766333801167,0.35294069357445546,0.5240988182652744,-0.8933257118457671,-0.4439790447714156,493.2,850,246|853|667|311|296
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,22,0,0.50327326459397,0.1871222593255564,0.5278365899220667,0.13419055757339882,-0.4439790447714156,530.6,815,745|777|819|658|460
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,23,0,0.21714500387613672,0.17585633576714071,0.4079748382257527,0.634146234932575,-0.4439790447714156,413.0,621,227|353|905|257|193
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,24,0,0.48895270365514465,0.12234035518301654,0.5694987268059939,0.23540857814304772,-0.4439790447714156,531.8,977,4|405|243|472|27
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,25,0,0.09238196133891338,0.03690221852005498,0.6805637823807948,-3.0725803668377596,-0.4439790447714156,564.2,616,361|592|102|173|17
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,26,0,0.5156732957072161,0.482153027508508,0.5493012000559817,-0.18173235511368846,-0.4439790447714156,437.6,1017,752|135|844|132|942
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,27,0,0.15576047394472517,0.0037344267130719443,0.9570082532415388,0.859586371655884,-0.4439790447714156,488.2,671,812|19|239|157|582
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,28,0,0.24001588108710664,0.1877078297440405,0.5650588051312189,1.5113690798695343,-0.4439790447714156,657.4,923,464|734|391|52|832
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,29,0,0.17079320808507797,0.06618189326385526,0.6694075377365999,-1.6954018445416237,-0.4439790447714156,411.4,999,140|532|809|358|206
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,30,0,0.05095491048992515,0.05298607630770264,0.7072998073870567,-2.347184552755274,-0.4439790447714156,580.8,808,844|123|744|468|108
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,31,0,0.31033012306327556,0.3254484879504089,0.32910260809864983,-0.6402806604216442,-0.4439790447714156,708.0,967,26|956|480|517|644
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,32,0,0.10119142859113607,0.039369297224865756,0.5476568832674396,-2.8486738364867175,-0.4439790447714156,497.8,780,674|402|946|362|705
0_0_0_10_14_32,-18.0,52,2,4,20,10,1,0,5,random_valid,33,0,0.4511785406674419,0.12735180141588748,0.5917808629137565,0.3534962688076386,-0.4439790447714156,504.8,924,1012|630|28|368|705
